"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1663","Azerbaijani Bank Wins US Bankruptcy Court Recognition - Fox Business https://t.co/uGgO1puMln",FALSE,0,NA,2017-06-29 06:14:45,FALSE,NA,"880308536273719297",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","rls_azerbaijan",0,FALSE,FALSE,NA,NA
"1664","US banks given green light for bumper payouts - US Bank stocks looking toppish? https://t.co/vFOIo5opJG via @FT",FALSE,0,NA,2017-06-29 06:13:56,FALSE,NA,"880308333118451712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","namlaSSalman",0,FALSE,FALSE,NA,NA
"1665","RT @France24_en: US Fed approves large bank investor payout plans https://t.co/PzEnE3GIZb https://t.co/AptEYlwm2C",FALSE,0,NA,2017-06-29 06:12:07,FALSE,NA,"880307874051772416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anantfinity",3,TRUE,FALSE,NA,NA
"1666","Send us new business, bank a referral fee of 25% or $250, whichever is more.    =&gt; https://t.co/JpQbq7Yxuy #money #internetmarketing",FALSE,0,NA,2017-06-29 06:11:06,FALSE,NA,"880307621311414273",NA,"<a href=""https://trolltown.xyz"" rel=""nofollow"">TweetMachinery for TT</a>","WebMarketingSvc",0,FALSE,FALSE,NA,NA
"1667","Not to mention my cat wouldn't stfu while I was on the phone with US bank and the guy stopped and said ""...is that a cat in the background?""",FALSE,1,NA,2017-06-29 06:10:09,FALSE,NA,"880307380772249601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kenziecochran",0,FALSE,FALSE,NA,NA
"1668","Most of Us Have a Bank Account, but Very Few of Us Keep A ""Time Account"" | @lifehackorg https://t.co/IWpDwolJsQ",FALSE,0,NA,2017-06-29 06:10:05,FALSE,NA,"880307362711654400",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","nodebuster",0,FALSE,FALSE,NA,NA
"1669","RT @da13thsun: If you don't have a million in Th bank you a poor mofo like us poor righteous teachers lmfao <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-06-29 06:09:42,FALSE,NA,"880307265613463552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShamurDeAwesome",37,TRUE,FALSE,NA,NA
"1670","RT @VijayaBankIndia: The official handle of Vijaya Bank India. Join us to be the first to know about new products, services, promotions &amp; m…",FALSE,0,NA,2017-06-29 06:08:40,FALSE,NA,"880307007772778496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarthikOfficia3",288,TRUE,FALSE,NA,NA
"1671","RT @astroehlein: Forced Labor Linked to World Bank - New report on systematic violations in Uzbekistan’s cotton sector https://t.co/q8ngLgC…",FALSE,0,NA,2017-06-29 06:08:22,FALSE,NA,"880306930010468352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BlackLoisLane",9,TRUE,FALSE,NA,NA
"1672","Tried to deposit 300 dollars so I could pay my rent but the us bank ATM ate my money <ed><U+00A0><U+00BD><ed><U+00B9><U+0083>",FALSE,1,NA,2017-06-29 06:07:05,FALSE,NA,"880306607745323009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kenziecochran",0,FALSE,FALSE,NA,NA
"1673","RT @AdEx_Network: US bank executives are cautiously optimistic about blockchain technology integration. 

https://t.co/RPQkqmot9s

#blockch…",FALSE,0,NA,2017-06-29 06:03:57,FALSE,NA,"880305822202380289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juanda_andrie",857,TRUE,FALSE,NA,NA
"1674","National Bank Once Again Rewarded for its Structured Products #Banking https://t.co/B2zluKYdVB",FALSE,0,NA,2017-06-29 06:03:53,FALSE,NA,"880305803240108032",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","BankingBee142",0,FALSE,FALSE,NA,NA
"1675","Although complex, bottom line those coming 2 us are in desperate need
Pls help us
Who really goes to a food bank? - https://t.co/Ms98vzbw5L",FALSE,0,NA,2017-06-29 06:03:40,FALSE,NA,"880305750026878976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sparkhillfood",1,FALSE,FALSE,NA,NA
"1676","FRANCE24 reports US Fed approves large bank investor payout plans https://t.co/0AafDOGVi7 https://t.co/H7xibGdlfK https://t.co/S0yNPiwMzV",FALSE,0,NA,2017-06-29 06:03:23,FALSE,NA,"880305676219711488",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Channel1World",0,FALSE,FALSE,NA,NA
"1677","RT @EntropyPress: China and Russia Team up to bypass US dollar in world money market. 
https://t.co/9aMQHukvgt",FALSE,0,NA,2017-06-29 06:02:10,FALSE,NA,"880305372757716992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Smart3DWeb",4,TRUE,FALSE,NA,NA
"1678","US Fed approves large bank investor payout plans https://t.co/PzEnE3GIZb https://t.co/AptEYlwm2C",FALSE,1,NA,2017-06-29 06:01:49,FALSE,NA,"880305283049725952",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","France24_en",3,FALSE,FALSE,NA,NA
"1679","RT @AdEx_Network: US bank executives are cautiously optimistic about blockchain technology integration. 

https://t.co/RPQkqmot9s

#blockch…",FALSE,0,NA,2017-06-29 06:00:19,FALSE,NA,"880304906099228672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MorganA06875184",857,TRUE,FALSE,NA,NA
"1680","RT @AdEx_Network: US bank executives are cautiously optimistic about blockchain technology integration. 

https://t.co/RPQkqmot9s

#blockch…",FALSE,0,NA,2017-06-29 05:59:26,FALSE,NA,"880304682484154368",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Fryan_preprof",857,TRUE,FALSE,NA,NA
"1681","RT @AdEx_Network: US bank executives are cautiously optimistic about blockchain technology integration. 

https://t.co/RPQkqmot9s

#blockch…",FALSE,0,NA,2017-06-29 05:56:54,FALSE,NA,"880304045876838400",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Dan_madridas",857,TRUE,FALSE,NA,NA
"1682","RT @ReutersBiz: Buffett's Berkshire on verge of becoming BofA's top shareholder https://t.co/BhOKdQGzRP",FALSE,0,NA,2017-06-29 05:55:19,FALSE,NA,"880303648181547008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbdallahBfotb",10,TRUE,FALSE,NA,NA
"1683","US seeks bank records in Bangladesh - Marianas Variety https://t.co/2H3z5tTIGy #Bangladesh",FALSE,0,NA,2017-06-29 05:55:00,FALSE,NA,"880303567009140736",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","BDnews",0,FALSE,FALSE,NA,NA
"1684","RT @anniehateley: Applications are still open for Commonwealth Bank Club Sponsorship. #cricket https://t.co/Xbn1HNiAJJ",FALSE,0,NA,2017-06-29 05:53:59,FALSE,NA,"880303312947433472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CV_Scorpions",2,TRUE,FALSE,NA,NA
"1685","@Sboshylinks @Bathandwa95 @LaffertyGroup For vacancies at Capitec Bank, please check out: https://t.co/ovezJdaO84.",FALSE,1,"Sboshylinks",2017-06-29 05:51:43,FALSE,"880283251495104512","880302742786461696","315706302","<a href=""http://www.conversocial.com"" rel=""nofollow"">Conversocial</a>","CapitecBankSA",0,FALSE,FALSE,NA,NA
"1686","Asia Pacific financial stocks rally after Fed clears US bank payouts https://t.co/R0joG6nvMh",FALSE,0,NA,2017-06-29 05:48:39,FALSE,NA,"880301970065633280",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","stockmarketpuls",0,FALSE,FALSE,NA,NA
"1687","RT @Vikings: .@usbankstadium received international praise for its successful opening year.

<ed><U+00A0><U+00BD><ed><U+00B3><U+00B0>: https://t.co/fzHkML8LGp https://t.co/1VAB4v…",FALSE,0,NA,2017-06-29 05:48:39,FALSE,NA,"880301969474285572",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ALADAmagiiic",8,TRUE,FALSE,NA,NA
"1688","RT @PigProgress: US: Plea for national FMD vaccine bank https://t.co/fMK8scl3o9",FALSE,0,NA,2017-06-29 05:47:12,FALSE,NA,"880301606377533440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vincenttb",1,TRUE,FALSE,NA,NA
"1689","RT @AdEx_Network: US bank executives are cautiously optimistic about blockchain technology integration. 

https://t.co/RPQkqmot9s

#blockch…",FALSE,0,NA,2017-06-29 05:46:54,FALSE,NA,"880301531098001409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VernaBass13",857,TRUE,FALSE,NA,NA
"1690","Applications are still open for Commonwealth Bank Club Sponsorship. #cricket https://t.co/Xbn1HNiAJJ",FALSE,0,NA,2017-06-29 05:46:38,FALSE,NA,"880301461355118592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","anniehateley",2,FALSE,FALSE,NA,NA
"1691","The US Dollar was the loser as the ECB and Bank of Canada also talked of tightening.

Brent crude $47.50 up $0.75
Gold $1,252 down $1",FALSE,0,NA,2017-06-29 05:45:44,FALSE,NA,"880301236909744129",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GlennTullett",0,FALSE,FALSE,NA,NA
"1692","@SeokamoTshidiso To open an account with us, visit your nearest Capitec Bank branch with your ID and proof of address.",FALSE,0,"SeokamoTshidiso",2017-06-29 05:44:29,FALSE,"880189769610932224","880300919728025600","3769699461","<a href=""http://www.conversocial.com"" rel=""nofollow"">Conversocial</a>","CapitecBankSA",0,FALSE,FALSE,NA,NA
"1693","RT @FSBKent: Looking for finance? heard of BBB? join us at @Cafe1809 to learn about finance for SMEs #SME @BritishBBank https://t.co/cWfw7N…",FALSE,0,NA,2017-06-29 05:41:58,FALSE,NA,"880300287910715392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheMylanFocus",2,TRUE,FALSE,NA,NA
"1694","RT @kathieallenmd: Wanna phone bank for us this next 2 days? Contact Kseniya@drkathieforcongress.com https://t.co/LrI8OVjojb",FALSE,0,NA,2017-06-29 05:40:50,FALSE,NA,"880300003356545025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ContendersPod",60,TRUE,FALSE,NA,NA
"1695","TD Bank Could Pay $9 Million To Coin-Counting Machine Users In Class-Action Lawsuit https://t.co/JmTwNKmLB3",FALSE,0,NA,2017-06-29 05:40:07,FALSE,NA,"880299824108777472",NA,"<a href=""http://toplocalnow.com/us/philadelphia"" rel=""nofollow"">Philadelphia Now</a>","PhiladelphiaCP",0,FALSE,FALSE,NA,NA
"1696","RT @kathieallenmd: Wanna phone bank for us this next 2 days? Contact Kseniya@drkathieforcongress.com https://t.co/LrI8OVjojb",FALSE,0,NA,2017-06-29 05:40:05,FALSE,NA,"880299814667333632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jamielynncrofts",60,TRUE,FALSE,NA,NA
"1697","RT @da13thsun: If you don't have a million in Th bank you a poor mofo like us poor righteous teachers lmfao <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-06-29 05:39:50,FALSE,NA,"880299753082425344",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","Mariayasabia",37,TRUE,FALSE,NA,NA
"1698","RT @TheOfficialSBI: State Bank Anywhere through your Android, iOS &amp; Blackberry device! Follow us for digital banking updates. https://t.co/…",FALSE,0,NA,2017-06-29 05:36:59,FALSE,NA,"880299034241638400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Malaypradhan18",1408,TRUE,FALSE,NA,NA
"1699","How Zamfara Governor Abdulaziz Yari Bought $1m US mansion https://t.co/TmZokAVkx1",FALSE,0,NA,2017-06-29 05:36:39,FALSE,NA,"880298951227977728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","usmanbama",0,FALSE,FALSE,NA,NA
"1700","RT @AdEx_Network: US bank executives are cautiously optimistic about blockchain technology integration. 

https://t.co/RPQkqmot9s

#blockch…",FALSE,0,NA,2017-06-29 05:36:25,FALSE,NA,"880298892864110592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mintcondition07",857,TRUE,FALSE,NA,NA
"1701","Lawsuit over Deutsche Bank's Russia trades dismissed: US judge - New York Daily News: Dealbreaker… https://t.co/l69nXmPtvZ business Israel",FALSE,0,NA,2017-06-29 05:35:49,FALSE,NA,"880298738534801409",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","mediat_biz",0,FALSE,FALSE,NA,NA
"1702","RT @KevinTDugan: @RodBoydILM Boyd corroborates my reporting, from March and April, that multiple US agencies are investigating $BOFI: 
http…",FALSE,0,NA,2017-06-29 05:35:25,FALSE,NA,"880298639645716480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","glennchanWordpr",4,TRUE,FALSE,NA,NA
"1703","RT @IDBI_Bank: To know more about IDBI Bank's offerings for Gen next solutions for cashless payments , Follow us now! https://t.co/wPH2U9HU…",FALSE,0,NA,2017-06-29 05:33:54,FALSE,NA,"880298259666751489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MyGhatkopar",1002,TRUE,FALSE,NA,NA
"1704","""Our Enemies aren't several 100,000 away. They're right here in front of us""<U+3010>https://t.co/TxLsVXKShX<U+3011>#us #bank #iran #iraq #ldn #london #war",FALSE,0,NA,2017-06-29 05:33:54,FALSE,NA,"880298256537759744",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","cherry_bomb_b",0,FALSE,FALSE,NA,NA
"1705","US: Plea for national FMD vaccine bank https://t.co/fMK8scl3o9",FALSE,1,NA,2017-06-29 05:33:32,FALSE,NA,"880298167492681728",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PigProgress",1,FALSE,FALSE,NA,NA
"1706","RT @IDBI_Bank: To know more about IDBI Bank's offerings for Gen next solutions for cashless payments , Follow us now! https://t.co/wPH2U9HU…",FALSE,0,NA,2017-06-29 05:32:22,FALSE,NA,"880297871437963264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rajpoot23456",1002,TRUE,FALSE,NA,NA
"1707","@noor_bank @Ahmad_Abdo2020 You always keep saying this and now one even make a miss call not even call us",FALSE,0,"noor_bank",2017-06-29 05:31:48,FALSE,"880295495805140992","880297731536941056","225751736","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MossabDaoud",0,FALSE,FALSE,NA,NA
"1708","RT @Vikings: Lightweight?!

<ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC>

https://t.co/J9kSbIcoK7 https://t.co/DCa8EjS7gZ",FALSE,0,NA,2017-06-29 05:31:40,FALSE,NA,"880297694954045440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","boobid86",123,TRUE,FALSE,NA,NA
"1709","@narendramodi_in UCO Bank stn Rd Surat Gujarat manager not. Support us so PL do needful for us 9328122303",FALSE,0,"narendramodi_in",2017-06-29 05:30:57,FALSE,NA,"880297513906978818","296612629","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaxmanC01559822",0,FALSE,FALSE,NA,NA
"1710","RT @Pakistannews: ECB ‘worried’ by US plan to ease bank rules https://t.co/ac2q7VeXgD via dawn_com https://t.co/WdkAaAAK1E",FALSE,0,NA,2017-06-29 05:30:07,FALSE,NA,"880297307043966980",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ManchurianDevil",1,TRUE,FALSE,NA,NA
"1711","RT dawn_com ""ECB ‘worried’ by US plan to ease bank rules https://t.co/3E41HCSfGv""",FALSE,0,NA,2017-06-29 05:29:07,FALSE,NA,"880297054106472448",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ranawaqas_pa",0,FALSE,FALSE,NA,NA
"1712","RT dawn_com ""ECB ‘worried’ by US plan to ease bank rules https://t.co/CSFWBrLmNw""",FALSE,0,NA,2017-06-29 05:28:15,FALSE,NA,"880296834178179074",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ZahraLodhi1",0,FALSE,FALSE,NA,NA
"1713","ECB ‘worried’ by US plan to ease bank rules https://t.co/ac2q7VeXgD via dawn_com https://t.co/WdkAaAAK1E",FALSE,0,NA,2017-06-29 05:27:36,FALSE,NA,"880296673347600384",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Pakistannews",1,FALSE,FALSE,NA,NA
"1714","RT @Vikings: Lightweight?!

<ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC><ed><U+00A0><U+00BD><ed><U+00B8><U+00AC>

https://t.co/J9kSbIcoK7 https://t.co/DCa8EjS7gZ",FALSE,0,NA,2017-06-29 05:27:33,FALSE,NA,"880296660160704514",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AyeGibbs9",123,TRUE,FALSE,NA,NA
"1715","Bernie, Jane Sanders hire lawyers after bank fraud accusation https://t.co/RUD2NRZCAs via @upi

LOCK THEM UP.",FALSE,0,NA,2017-06-29 05:27:03,FALSE,NA,"880296533270417408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndIknewUwhen",0,FALSE,FALSE,NA,NA
"1716","ECB ‘worried’ by US plan to ease bank rules https://t.co/dHHftRdeKN",FALSE,0,NA,2017-06-29 05:26:31,FALSE,NA,"880296398142550016",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","happylarka",0,FALSE,FALSE,NA,NA
"1717","RT @Vikings: Thanks for the visit today, @JimmyButler! 

Hope to see you at a game this season. 

<ed><U+00A0><U+00BD><ed><U+00B3><U+00B7>: https://t.co/q1GPGJItl5 https://t.co/n…",FALSE,0,NA,2017-06-29 05:26:28,FALSE,NA,"880296387770028032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DBAdventures_",85,TRUE,FALSE,NA,NA
"1718","ECB ‘worried’ by US plan to ease bank rules https://t.co/mYirwyJXV9",FALSE,0,NA,2017-06-29 05:26:01,FALSE,NA,"880296274054066176",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","dawn_com",0,FALSE,FALSE,NA,NA
"1719","RT @AdEx_Network: US bank executives are cautiously optimistic about blockchain technology integration. 

https://t.co/RPQkqmot9s

#blockch…",FALSE,0,NA,2017-06-29 05:24:07,FALSE,NA,"880295797073432576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anginmaghfur",857,TRUE,FALSE,NA,NA
"1720","@loveuronty Please DM us and elaborate on your query / concerns so that we can arrange for our Bank official from the concerned team 1/n",FALSE,0,"loveuronty",2017-06-29 05:23:21,FALSE,"880240574682374144","880295600981331968","85015917","<a href=""https://www.onedirect.in/"" rel=""nofollow"">OneDirect Suite</a>","HDFCBank_Cares",0,FALSE,FALSE,NA,NA
"1721","US bank stress tests: 4 things to watch.. https://t.co/HVlSroBikb",FALSE,0,NA,2017-06-29 05:23:20,FALSE,NA,"880295598485721089",NA,"<a href=""http://NewsBoss.in"" rel=""nofollow"">NewsBoss.in</a>","NewsBossIndia",0,FALSE,FALSE,NA,NA
"1722","Bank of Canada deputy says oil shock `behind us,’ defends private meetings | Financial Post https://t.co/IRhGSvSOpg",FALSE,0,NA,2017-06-29 05:22:46,FALSE,NA,"880295454650531840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReemaHarfoushi",0,FALSE,FALSE,NA,NA
